Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Matches,goals_per_90,assists_per_90,goals_assists_per_90,expected_goals_per_90,expected_assists_per_90,progressive_carries_per_90,progressive_passes_per_90,progressive_receptions_per_90,Goals,Assists,Goals + Assists,Expected Goals,Expected Assists,Progressive Carries,Progressive Passes,Progressive Receptions
1191,Isco,es ESP,MF,Betis,es La Liga,32-350,1992,14,12,1057,11.7,6,4,10,2,4,5,5,0,6.3,2.3,2.9,5.2,22,98,72,Matches,0.5128205128205129,0.3418803418803419,0.8547008547008548,0.5384615384615384,0.24786324786324787,1.8803418803418805,8.376068376068377,6.153846153846154,95,96,97,96,93,65,98,79
1682,Mikel Merino,es ESP,"MF,FW",Arsenal,eng Premier League,28-288,1996,23,14,1329,14.8,6,1,7,6,0,0,2,0,3.9,3.9,1.4,5.3,8,60,82,Matches,0.4054054054054054,0.06756756756756756,0.47297297297297297,0.2635135135135135,0.09459459459459459,0.5405405405405405,4.0540540540540535,5.54054054054054,91,49,84,82,56,16,64,73
698,Assane Diao,sn SEN,"FW,MF",Como,it Serie A,19-211,2005,13,12,1080,12.0,6,1,7,6,0,0,2,0,3.1,3.1,0.4,3.4,44,33,102,Matches,0.5,0.08333333333333333,0.5833333333333334,0.25833333333333336,0.03333333333333333,3.6666666666666665,2.75,8.5,95,54,91,81,26,91,33,91
198,Alex Baena,es ESP,MF,Villarreal,es La Liga,23-260,2001,26,25,2158,24.0,6,7,13,6,0,1,8,0,6.1,5.3,9.2,14.4,78,162,131,Matches,0.25,0.2916666666666667,0.5416666666666666,0.25416666666666665,0.3833333333333333,3.25,6.75,5.458333333333333,79,93,89,81,98,88,94,72
697,Amad Diallo,ci CIV,"FW,MF",Manchester Utd,eng Premier League,22-269,2002,22,17,1594,17.7,6,6,12,6,0,0,3,0,4.1,4.1,3.9,8.0,92,53,159,Matches,0.33898305084745767,0.33898305084745767,0.6779661016949153,0.23163841807909605,0.22033898305084745,5.19774011299435,2.994350282485876,8.983050847457628,87,96,94,79,91,97,40,93
1662,Scott McTominay,sct SCO,MF,Napoli,it Serie A,28-119,1996,26,25,2239,24.9,6,2,8,6,0,0,3,0,5.6,5.6,1.6,7.2,41,85,106,Matches,0.24096385542168677,0.08032128514056225,0.321285140562249,0.2248995983935743,0.06425702811244981,1.6465863453815262,3.413654618473896,4.2570281124498,79,53,71,79,42,58,50,59
339,Ludovic Blas,fr FRA,"MF,FW",Rennes,fr Ligue 1,27-096,1997,24,23,1995,22.2,6,7,13,6,0,0,5,0,4.7,4.7,3.7,8.5,69,98,162,Matches,0.2702702702702703,0.3153153153153153,0.5855855855855856,0.21171171171171171,0.16666666666666669,3.1081081081081083,4.414414414414415,7.297297297297297,81,95,91,77,81,87,72,86
2109,Gonçalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,23-290,2001,16,9,728,8.1,6,2,8,5,1,1,0,0,8.9,8.1,1.6,9.7,6,13,45,Matches,0.7407407407407408,0.2469135802469136,0.9876543209876544,1.0987654320987654,0.19753086419753088,0.7407407407407408,1.6049382716049383,5.555555555555555,98,90,99,100,87,25,9,73
2001,Nicolás Paz,ar ARG,"MF,FW",Como,it Serie A,20-210,2004,28,24,2159,24.0,6,5,11,6,0,1,5,0,8.1,7.4,4.7,12.1,68,132,127,Matches,0.25,0.20833333333333334,0.4583333333333333,0.33749999999999997,0.19583333333333333,2.8333333333333335,5.5,5.291666666666667,79,85,83,88,87,83,86,71
2006,Pedro,es ESP,"FW,MF",Lazio,it Serie A,37-252,1987,23,6,862,9.6,6,1,7,5,1,1,2,0,3.4,2.6,1.0,3.6,29,49,64,Matches,0.625,0.10416666666666667,0.7291666666666667,0.3541666666666667,0.10416666666666667,3.0208333333333335,5.104166666666667,6.666666666666667,97,61,95,89,61,86,81,82
1881,M'Bala Nzola,ao ANG,FW,Lens,fr Ligue 1,28-231,1996,20,16,1446,16.1,6,1,7,6,0,0,3,1,8.6,8.6,1.3,9.9,26,22,117,Matches,0.37267080745341613,0.06211180124223602,0.43478260869565216,0.5341614906832297,0.08074534161490683,1.6149068322981366,1.3664596273291925,7.267080745341614,90,47,82,96,50,58,6,86
1248,Diogo Jota,pt POR,FW,Liverpool,eng Premier League,28-123,1996,19,11,918,10.2,6,3,9,6,0,0,2,0,6.5,6.5,1.8,8.3,33,27,77,Matches,0.5882352941176471,0.29411764705882354,0.8823529411764707,0.6372549019607844,0.17647058823529413,3.235294117647059,2.647058823529412,7.549019607843138,97,93,98,98,83,88,30,88
1013,Anthony Gordon,eng ENG,FW,Newcastle Utd,eng Premier League,24-041,2001,26,25,2108,23.4,6,5,11,5,1,2,2,0,7.8,6.3,4.9,11.2,104,88,187,Matches,0.25641025641025644,0.2136752136752137,0.47008547008547014,0.33333333333333337,0.20940170940170943,4.444444444444445,3.760683760683761,7.991452991452992,80,86,84,88,89,95,58,89
813,Anthony Elanga,se SWE,FW,Nott'ham Forest,eng Premier League,22-344,2002,31,25,1975,21.9,6,8,14,6,0,0,1,0,3.9,3.9,4.3,8.3,79,46,161,Matches,0.27397260273972607,0.36529680365296807,0.6392694063926941,0.17808219178082194,0.19634703196347034,3.6073059360730597,2.1004566210045663,7.351598173515982,82,97,93,72,87,91,17,87
838,Samuel Essende,cd COD,FW,Augsburg,de Bundesliga,27-073,1998,25,16,1374,15.3,6,2,8,6,0,0,4,1,3.2,3.2,1.2,4.4,31,14,105,Matches,0.39215686274509803,0.13071895424836602,0.5228758169934641,0.20915032679738563,0.0784313725490196,2.026143790849673,0.9150326797385621,6.862745098039215,91,69,88,77,49,68,1,83
2531,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22-294,2002,26,22,1749,19.4,6,1,7,6,0,0,6,0,5.3,5.3,2.4,7.7,31,46,117,Matches,0.30927835051546393,0.051546391752577324,0.3608247422680413,0.2731958762886598,0.12371134020618557,1.597938144329897,2.3711340206185567,6.030927835051547,85,44,75,83,67,57,24,78
1286,Lee Kang-in,kr KOR,"FW,MF",Paris S-G,fr Ligue 1,24-046,2001,26,15,1394,15.5,6,5,11,6,0,0,1,0,3.1,3.1,4.8,7.9,46,119,118,Matches,0.3870967741935484,0.3225806451612903,0.7096774193548387,0.2,0.3096774193548387,2.967741935483871,7.67741935483871,7.612903225806452,91,96,95,75,97,85,97,88
112,Nadiem Amiri,de GER,MF,Mainz 05,de Bundesliga,28-161,1996,25,25,2025,22.5,6,4,10,4,2,2,7,2,4.4,2.8,5.7,8.5,40,168,55,Matches,0.26666666666666666,0.17777777777777778,0.4444444444444444,0.19555555555555557,0.25333333333333335,1.7777777777777777,7.466666666666667,2.4444444444444446,81,81,83,74,94,62,97,41
2527,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,30-246,1994,27,23,2047,22.7,6,3,9,6,0,0,4,0,5.0,5.0,4.8,9.8,20,143,120,Matches,0.2643171806167401,0.13215859030837004,0.39647577092511016,0.22026431718061676,0.21145374449339208,0.881057268722467,6.299559471365639,5.286343612334802,81,70,78,78,90,30,92,70
2098,Dani Raba,es ESP,"MF,FW",Leganés,es La Liga,29-159,1995,21,16,1275,14.2,6,4,10,3,3,4,3,0,5.7,2.5,3.2,5.7,29,47,63,Matches,0.4225352112676057,0.28169014084507044,0.7042253521126761,0.4014084507042254,0.22535211267605637,2.0422535211267605,3.3098591549295775,4.436619718309859,92,92,95,92,91,68,47,61
2522,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27-271,1997,28,18,1488,16.5,6,1,7,5,1,1,3,0,5.1,4.3,0.8,5.2,6,25,93,Matches,0.36363636363636365,0.06060606060606061,0.42424242424242425,0.3090909090909091,0.048484848484848485,0.36363636363636365,1.5151515151515151,5.636363636363637,89,47,81,86,34,9,8,74
2175,Rodrygo,br BRA,"FW,MF",Real Madrid,es La Liga,24-087,2001,27,20,1772,19.7,6,5,11,6,0,0,0,0,3.9,3.7,3.0,6.7,103,104,234,Matches,0.30456852791878175,0.25380710659898476,0.5583756345177665,0.19796954314720813,0.15228426395939088,5.228426395939087,5.279187817258883,11.878172588832488,84,91,90,75,77,97,83,98
1204,Lee Jae-sung,kr KOR,MF,Mainz 05,de Bundesliga,32-239,1992,27,25,2156,24.0,6,5,11,6,0,0,4,0,3.8,3.8,4.6,8.3,23,91,132,Matches,0.25,0.20833333333333334,0.4583333333333333,0.15833333333333333,0.19166666666666665,0.9583333333333334,3.7916666666666665,5.5,79,85,83,68,86,34,59,73
626,Patrick Cutrone,it ITA,FW,Como,it Serie A,27-093,1998,28,21,1824,20.3,6,3,9,6,0,1,1,0,6.0,5.2,2.0,7.2,45,26,134,Matches,0.29556650246305416,0.14778325123152708,0.44334975369458124,0.29556650246305416,0.09852216748768472,2.216748768472906,1.2807881773399015,6.600985221674876,83,74,82,84,58,73,5,82
356,Ange-Yoan Bonny,fr FRA,FW,Parma,it Serie A,21-163,2003,30,23,1972,21.9,6,3,9,4,2,3,2,0,8.7,6.4,2.1,8.5,33,43,142,Matches,0.27397260273972607,0.13698630136986303,0.4109589041095891,0.3972602739726027,0.09589041095890412,1.5068493150684932,1.9634703196347034,6.484018264840183,82,71,79,91,57,54,15,81
781,Denzel Dumfries,nl NED,"DF,FW",Inter,it Serie A,28-353,1996,25,19,1761,19.6,6,2,8,6,0,0,4,0,5.1,5.1,2.6,7.7,45,45,155,Matches,0.3061224489795918,0.1020408163265306,0.4081632653061224,0.260204081632653,0.1326530612244898,2.2959183673469385,2.2959183673469385,7.908163265306122,84,61,79,81,71,75,22,89
789,Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,31-142,1993,24,16,1417,15.7,6,3,9,3,3,3,2,0,6.4,4.0,5.0,9.0,41,79,122,Matches,0.3821656050955414,0.1910828025477707,0.5732484076433121,0.40764331210191085,0.3184713375796179,2.6114649681528666,5.031847133757962,7.770700636942675,90,82,90,92,97,81,80,88
7,Himad Abdelli,dz ALG,"MF,FW",Angers,fr Ligue 1,25-140,1999,26,26,2312,25.7,6,1,7,3,3,4,3,0,5.6,2.5,3.0,5.4,88,171,94,Matches,0.23346303501945526,0.038910505836575876,0.27237354085603116,0.2178988326848249,0.11673151750972763,3.4241245136186773,6.653696498054475,3.657587548638132,78,39,66,78,65,90,94,53
1075,Gorka Guruzeta,es ESP,FW,Athletic Club,es La Liga,28-206,1996,28,15,1387,15.4,6,2,8,6,0,0,2,0,4.6,4.5,0.8,5.3,5,20,48,Matches,0.38961038961038963,0.12987012987012986,0.5194805194805194,0.2987012987012987,0.05194805194805195,0.3246753246753247,1.2987012987012987,3.116883116883117,91,69,88,85,36,7,5,47
2496,Casper Tengstedt,dk DEN,"FW,MF",Hellas Verona,it Serie A,24-309,2000,22,18,1383,15.4,6,1,7,5,1,1,2,0,5.3,4.5,0.9,5.4,28,27,78,Matches,0.38961038961038963,0.06493506493506493,0.45454545454545453,0.34415584415584416,0.05844155844155844,1.8181818181818181,1.7532467532467533,5.064935064935065,91,48,83,88,39,63,11,68
1345,Randal Kolo Muani,fr FRA,FW,Juventus,it Serie A,26-122,1998,8,7,625,6.9,5,1,6,4,1,1,0,0,2.6,1.8,0.6,2.4,9,9,58,Matches,0.7246376811594203,0.14492753623188406,0.8695652173913043,0.37681159420289856,0.08695652173913043,1.3043478260869565,1.3043478260869565,8.405797101449275,98,73,98,91,53,47,5,91
973,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,eng Premier League,25-069,2000,27,27,2198,24.4,5,7,12,5,0,0,8,1,4.2,4.2,4.4,8.6,61,136,109,Matches,0.20491803278688525,0.2868852459016394,0.49180327868852464,0.17213114754098363,0.18032786885245905,2.5,5.573770491803279,4.467213114754099,74,93,86,71,84,79,86,62
1390,Khvicha Kvaratskhelia,ge GEO,"FW,MF",Napoli,it Serie A,24-053,2001,17,15,1178,13.1,5,3,8,4,1,1,1,0,4.1,3.4,3.7,7.0,74,57,89,Matches,0.3816793893129771,0.22900763358778625,0.6106870229007634,0.3129770992366412,0.2824427480916031,5.648854961832061,4.351145038167939,6.793893129770993,90,88,92,86,96,98,71,83
1174,Borja Iglesias,es ESP,FW,Celta Vigo,es La Liga,32-079,1993,30,19,1588,17.6,5,2,7,5,0,0,2,0,5.8,5.8,1.8,7.6,13,25,90,Matches,0.28409090909090906,0.11363636363636363,0.3977272727272727,0.32954545454545453,0.10227272727272727,0.7386363636363635,1.4204545454545454,5.113636363636363,83,65,78,87,60,25,6,69
1157,Callum Hudson-Odoi,eng ENG,FW,Nott'ham Forest,eng Premier League,24-150,2000,26,23,1984,22.0,5,2,7,5,0,0,2,0,2.4,2.4,2.7,5.0,116,63,180,Matches,0.22727272727272727,0.09090909090909091,0.3181818181818182,0.10909090909090909,0.12272727272727274,5.2727272727272725,2.8636363636363638,8.181818181818182,77,57,71,59,67,98,37,90
877,Enzo Fernández,ar ARG,MF,Chelsea,eng Premier League,24-079,2001,28,24,2230,24.8,5,5,10,5,0,0,6,0,4.9,4.9,5.1,10.0,46,163,88,Matches,0.20161290322580644,0.20161290322580644,0.4032258064516129,0.19758064516129034,0.20564516129032256,1.8548387096774193,6.57258064516129,3.5483870967741935,73,84,79,75,89,65,93,52
912,Davide Frattesi,it ITA,MF,Inter,it Serie A,25-166,1999,24,6,940,10.4,5,1,6,5,0,0,1,0,3.8,3.8,0.7,4.6,20,27,35,Matches,0.4807692307692307,0.09615384615384615,0.5769230769230769,0.36538461538461536,0.0673076923076923,1.923076923076923,2.5961538461538463,3.3653846153846154,94,59,90,90,44,66,29,50
761,Désiré Doué,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,19-307,2005,25,15,1429,15.9,5,6,11,5,0,0,1,0,3.7,3.7,6.4,10.2,84,111,179,Matches,0.31446540880503143,0.3773584905660377,0.6918238993710691,0.23270440251572327,0.4025157232704403,5.283018867924528,6.981132075471698,11.257861635220126,85,97,94,79,99,98,95,97
1059,Morgan Guilavogui,gn GUI,"FW,MF",St. Pauli,de Bundesliga,27-027,1998,18,16,1308,14.5,5,1,6,5,0,0,5,0,5.8,5.8,1.7,7.5,28,31,95,Matches,0.3448275862068966,0.06896551724137931,0.41379310344827586,0.39999999999999997,0.11724137931034483,1.9310344827586208,2.1379310344827585,6.551724137931035,87,49,80,92,66,66,19,82
822,Breel Embolo,ch SUI,"FW,MF",Monaco,fr Ligue 1,28-051,1997,24,15,1434,15.9,5,4,9,5,0,0,5,0,9.5,9.5,4.5,14.1,15,37,118,Matches,0.31446540880503143,0.25157232704402516,0.5660377358490566,0.5974842767295597,0.2830188679245283,0.9433962264150944,2.3270440251572326,7.421383647798742,85,90,90,97,96,33,23,87
1326,Joshua King,no NOR,"FW,MF",Toulouse,fr Ligue 1,33-081,1992,21,16,1281,14.2,5,2,7,5,0,0,2,0,5.2,5.2,1.7,6.9,26,23,87,Matches,0.35211267605633806,0.14084507042253522,0.49295774647887325,0.36619718309859156,0.11971830985915494,1.8309859154929577,1.619718309859155,6.126760563380282,88,72,86,90,66,64,9,78
1874,Darwin Núñez,uy URU,FW,Liverpool,eng Premier League,25-286,1999,24,8,986,11.0,5,2,7,5,0,0,8,0,5.0,5.0,1.2,6.2,20,22,67,Matches,0.45454545454545453,0.18181818181818182,0.6363636363636364,0.45454545454545453,0.10909090909090909,1.8181818181818181,2.0,6.090909090909091,93,81,93,94,63,63,16,78
1412,Cyle Larin,ca CAN,FW,Mallorca,es La Liga,29-354,1995,24,16,1298,14.4,5,2,7,4,1,1,4,0,5.9,5.1,1.3,6.4,13,11,71,Matches,0.3472222222222222,0.1388888888888889,0.4861111111111111,0.4097222222222222,0.09027777777777778,0.9027777777777778,0.7638888888888888,4.930555555555555,88,71,85,92,54,31,0,66
2388,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,24-252,2000,27,23,1790,19.9,5,2,7,5,0,0,1,0,4.1,4.1,1.1,5.2,50,113,105,Matches,0.2512562814070352,0.10050251256281408,0.35175879396984927,0.20603015075376885,0.05527638190954775,2.512562814070352,5.678391959798995,5.276381909547739,80,61,75,76,37,79,87,70
435,Hakan Çalhanoğlu,tr TUR,MF,Inter,it Serie A,31-057,1994,23,21,1507,16.7,5,4,9,2,3,4,3,0,4.0,0.9,4.4,5.3,42,135,36,Matches,0.29940119760479045,0.23952095808383234,0.5389221556886228,0.23952095808383234,0.2634730538922156,2.51497005988024,8.083832335329342,2.155688622754491,84,89,89,80,95,79,97,38
2099,Adrien Rabiot,fr FRA,MF,Marseille,fr Ligue 1,30-003,1995,22,20,1855,20.6,5,2,7,5,0,0,3,0,4.3,4.3,2.3,6.6,65,126,128,Matches,0.24271844660194172,0.0970873786407767,0.3398058252427184,0.2087378640776699,0.11165048543689318,3.1553398058252426,6.116504854368932,6.213592233009709,79,59,73,77,64,87,91,79
2152,Luis Rioja,es ESP,"MF,FW",Valencia,es La Liga,31-172,1993,28,26,2259,25.1,5,2,7,3,2,2,5,0,3.2,1.6,3.3,4.8,71,65,172,Matches,0.199203187250996,0.0796812749003984,0.2788844621513944,0.12749003984063745,0.13147410358565736,2.828685258964143,2.589641434262948,6.852589641434262,73,52,67,63,71,83,28,83
332,Tom Bischof,de GER,"MF,FW",Hoffenheim,de Bundesliga,19-282,2005,26,25,2146,23.8,5,2,7,5,0,0,3,0,1.7,1.7,3.1,4.8,43,124,95,Matches,0.21008403361344538,0.08403361344537814,0.29411764705882354,0.07142857142857142,0.13025210084033614,1.8067226890756303,5.2100840336134455,3.991596638655462,75,55,69,46,70,63,83,57
2210,Georginio Rutter,fr FRA,"MF,FW",Brighton,eng Premier League,22-351,2002,28,19,1656,18.4,5,3,8,5,0,0,2,0,4.6,4.6,2.5,7.1,42,67,79,Matches,0.27173913043478265,0.16304347826086957,0.4347826086956522,0.25,0.13586956521739132,2.2826086956521743,3.6413043478260874,4.293478260869565,82,77,82,80,72,74,55,60
301,Álex Berenguer,es ESP,"FW,MF",Athletic Club,es La Liga,29-276,1995,28,21,1756,19.5,5,7,12,5,0,1,4,0,6.0,5.2,4.4,9.6,48,58,154,Matches,0.2564102564102564,0.358974358974359,0.6153846153846154,0.3076923076923077,0.22564102564102567,2.4615384615384617,2.9743589743589745,7.897435897435898,80,97,92,85,91,78,40,89
244,Harvey Barnes,eng ENG,FW,Newcastle Utd,eng Premier League,27-118,1997,24,8,992,11.0,5,3,8,5,0,0,0,0,3.7,3.7,3.0,6.7,54,52,106,Matches,0.45454545454545453,0.2727272727272727,0.7272727272727273,0.33636363636363636,0.2727272727272727,4.909090909090909,4.7272727272727275,9.636363636363637,93,92,95,88,95,96,77,95
2466,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,24-163,2000,28,23,2043,22.7,5,3,8,5,0,0,6,0,6.8,6.8,5.0,11.8,63,105,115,Matches,0.22026431718061676,0.13215859030837004,0.3524229074889868,0.29955947136563876,0.22026431718061676,2.775330396475771,4.6255506607929515,5.066079295154185,77,70,75,85,91,83,75,68
1960,Mikel Oyarzabal,es ESP,FW,Real Sociedad,es La Liga,27-350,1997,26,20,1587,17.6,5,2,7,3,2,2,3,1,5.4,3.8,2.3,6.1,23,22,98,Matches,0.28409090909090906,0.11363636363636363,0.3977272727272727,0.3068181818181818,0.13068181818181815,1.3068181818181817,1.25,5.5681818181818175,83,65,78,85,70,47,4,73
2559,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30-123,1994,31,22,2001,22.2,5,5,10,5,0,0,4,1,5.4,5.4,5.0,10.4,67,84,179,Matches,0.22522522522522523,0.22522522522522523,0.45045045045045046,0.24324324324324326,0.22522522522522523,3.0180180180180183,3.7837837837837838,8.063063063063064,77,88,83,80,91,86,58,89
2591,Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,26-258,1998,28,26,2313,25.7,5,3,8,5,0,0,3,0,1.9,1.9,2.5,4.5,50,172,52,Matches,0.19455252918287938,0.11673151750972763,0.311284046692607,0.07392996108949416,0.09727626459143969,1.9455252918287937,6.692607003891051,2.0233463035019454,72,66,70,47,57,66,94,37
2674,Timothy Weah,us USA,"FW,DF",Juventus,it Serie A,25-043,2000,22,15,1304,14.5,5,2,7,5,0,0,4,0,3.4,3.4,1.4,4.8,41,43,93,Matches,0.3448275862068966,0.13793103448275862,0.4827586206896552,0.23448275862068965,0.09655172413793103,2.8275862068965516,2.9655172413793105,6.413793103448276,87,71,85,79,57,83,40,81
2691,Iñaki Williams,gh GHA,FW,Athletic Club,es La Liga,30-295,1994,28,26,2312,25.7,5,8,13,5,0,0,0,0,6.2,6.2,6.7,12.9,97,64,268,Matches,0.19455252918287938,0.311284046692607,0.5058365758754864,0.24124513618677043,0.2607003891050584,3.77431906614786,2.490272373540856,10.428015564202335,72,94,87,80,95,92,26,96
2697,Harry Wilson,wls WAL,"FW,MF",Fulham,eng Premier League,28-015,1997,19,8,839,9.3,5,1,6,5,0,0,2,0,3.2,3.2,1.0,4.2,16,42,71,Matches,0.5376344086021505,0.1075268817204301,0.6451612903225806,0.3440860215053763,0.1075268817204301,1.7204301075268815,4.516129032258064,7.634408602150537,96,63,93,88,62,61,73,88
2722,Kenan Yıldız,tr TUR,"FW,MF",Juventus,it Serie A,19-337,2005,29,23,1966,21.8,5,2,7,5,0,0,1,0,3.8,3.8,3.9,7.7,91,85,183,Matches,0.2293577981651376,0.09174311926605504,0.3211009174311926,0.17431192660550457,0.17889908256880732,4.174311926605505,3.8990825688073394,8.394495412844037,77,58,71,72,84,94,61,91
2738,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,it Serie A,29-141,1995,28,26,2306,25.6,5,3,8,5,0,0,4,0,2.7,2.7,2.1,4.8,21,120,97,Matches,0.1953125,0.1171875,0.3125,0.10546875,0.08203125,0.8203125,4.6875,3.7890625,72,66,70,58,50,28,77,55
440,Mahdi Camara,fr FRA,"MF,FW",Brest,fr Ligue 1,26-280,1998,28,25,2149,23.9,5,2,7,5,0,0,5,0,3.2,3.2,1.8,5.0,44,88,84,Matches,0.2092050209205021,0.08368200836820085,0.29288702928870297,0.13389121338912136,0.07531380753138076,1.8410041841004186,3.682008368200837,3.5146443514644354,75,55,68,64,48,64,56,52
985,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,29-266,1995,21,9,870,9.7,5,3,8,5,0,1,0,0,6.3,5.5,4.1,9.7,37,37,123,Matches,0.5154639175257733,0.30927835051546393,0.8247422680412372,0.6494845360824743,0.422680412371134,3.814432989690722,3.814432989690722,12.680412371134022,95,94,97,98,99,92,59,99
1713,Yankuba Minteh,gm GAM,"FW,MF",Brighton,eng Premier League,20-258,2004,25,14,1337,14.9,5,4,9,5,0,0,6,0,3.3,3.3,4.3,7.6,58,29,141,Matches,0.33557046979865773,0.2684563758389262,0.6040268456375839,0.22147651006711408,0.2885906040268456,3.8926174496644292,1.9463087248322146,9.463087248322147,87,92,92,78,97,93,15,94
1808,Sebastian Nanasi,se SWE,"FW,MF",Strasbourg,fr Ligue 1,22-325,2002,25,23,1838,20.4,5,3,8,5,0,0,0,0,5.4,5.4,3.2,8.6,50,111,107,Matches,0.2450980392156863,0.14705882352941177,0.3921568627450981,0.26470588235294124,0.15686274509803924,2.450980392156863,5.4411764705882355,5.245098039215686,79,73,78,82,78,78,85,70
1754,Daniel Mosquera,co COL,FW,Hellas Verona,it Serie A,25-168,1999,27,8,981,10.9,5,1,6,5,0,0,2,0,5.0,5.0,1.3,6.2,11,20,64,Matches,0.4587155963302752,0.09174311926605504,0.5504587155963303,0.4587155963302752,0.11926605504587157,1.0091743119266054,1.8348623853211008,5.871559633027522,94,58,89,94,66,36,12,76
676,Romain Del Castillo,fr FRA,FW,Brest,fr Ligue 1,29-008,1996,20,12,1058,11.8,5,3,8,2,3,4,0,0,4.6,1.4,2.7,4.1,25,51,95,Matches,0.423728813559322,0.2542372881355932,0.6779661016949152,0.38983050847457623,0.2288135593220339,2.11864406779661,4.322033898305085,8.050847457627118,92,91,94,91,92,70,70,89
569,Lorenzo Colombo,it ITA,"FW,MF",Empoli,it Serie A,23-029,2002,30,24,1954,21.7,5,2,7,4,1,1,3,0,5.5,4.8,2.8,7.6,23,36,102,Matches,0.2304147465437788,0.09216589861751152,0.3225806451612903,0.2534562211981567,0.12903225806451613,1.0599078341013826,1.6589861751152075,4.700460829493088,78,58,71,80,69,38,10,64
667,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,it Serie A,24-027,2001,29,22,1762,19.6,5,5,10,5,0,0,1,0,5.1,5.1,5.3,10.4,90,113,176,Matches,0.25510204081632654,0.25510204081632654,0.5102040816326531,0.260204081632653,0.2704081632653061,4.591836734693877,5.765306122448979,8.979591836734693,80,91,87,81,95,95,88,93
1784,Jacob Murphy,eng ENG,FW,Newcastle Utd,eng Premier League,30-041,1995,26,22,1745,19.4,5,9,14,5,0,0,3,0,3.9,3.9,6.7,10.6,58,57,157,Matches,0.2577319587628866,0.4639175257731959,0.7216494845360826,0.20103092783505155,0.3453608247422681,2.9896907216494846,2.9381443298969074,8.09278350515464,80,99,95,75,98,85,39,90
1756,Dany Mota,pt POR,"MF,FW",Monza,it Serie A,26-339,1998,26,20,1717,19.1,5,2,7,5,0,0,2,0,3.8,3.8,1.6,5.4,47,44,121,Matches,0.2617801047120419,0.10471204188481674,0.36649214659685864,0.19895287958115182,0.08376963350785341,2.4607329842931933,2.3036649214659684,6.335078534031413,81,62,76,75,51,78,22,80
2679,Mitchell Weiser,de GER,"DF,MF",Werder Bremen,de Bundesliga,30-350,1994,26,26,2331,25.9,4,6,10,4,0,0,7,1,4.3,4.3,3.3,7.6,51,93,154,Matches,0.15444015444015444,0.23166023166023167,0.3861003861003861,0.16602316602316602,0.1274131274131274,1.9691119691119692,3.590733590733591,5.9459459459459465,66,89,77,70,69,67,54,77
1704,Enzo Millot,fr FRA,"MF,FW",Stuttgart,de Bundesliga,22-263,2002,26,20,1628,18.1,4,4,8,4,0,1,8,0,7.1,6.3,2.8,9.1,37,106,113,Matches,0.22099447513812154,0.22099447513812154,0.4419889502762431,0.3922651933701657,0.15469613259668505,2.044198895027624,5.856353591160221,6.2430939226519335,77,88,82,91,77,69,88,80
2628,Carlos Vicente,es ESP,"FW,MF",Alavés,es La Liga,25-348,1999,29,27,2372,26.4,4,3,7,4,0,0,1,0,2.4,2.4,4.2,6.6,85,45,166,Matches,0.15151515151515152,0.11363636363636365,0.26515151515151514,0.09090909090909091,0.15909090909090912,3.2196969696969697,1.7045454545454546,6.287878787878788,66,65,65,53,79,88,10,80
2642,Vitinha,pt POR,MF,Paris S-G,fr Ligue 1,25-052,2000,25,17,1742,19.4,4,1,5,2,2,2,1,0,2.9,1.3,2.0,3.3,44,185,50,Matches,0.2061855670103093,0.051546391752577324,0.2577319587628866,0.14948453608247422,0.10309278350515465,2.2680412371134024,9.536082474226804,2.577319587628866,74,44,64,67,60,74,99,42
1092,Achraf Hakimi,ma MAR,DF,Paris S-G,fr Ligue 1,26-153,1998,22,21,1826,20.3,4,6,10,4,0,0,4,0,2.8,2.8,6.1,8.9,91,158,238,Matches,0.19704433497536944,0.29556650246305416,0.49261083743842365,0.13793103448275862,0.3004926108374384,4.482758620689655,7.783251231527093,11.724137931034482,73,94,86,65,97,95,97,98
1085,Robin Hack,de GER,FW,Gladbach,de Bundesliga,26-222,1998,26,21,1685,18.7,4,5,9,4,0,0,4,0,4.0,4.0,2.8,6.8,40,76,111,Matches,0.21390374331550802,0.26737967914438504,0.4812834224598931,0.21390374331550802,0.1497326203208556,2.1390374331550803,4.064171122994653,5.935828877005348,75,92,85,77,76,70,64,77
